text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
Ladies and gentlemen this my official entry video for the MRPRICEBETHENEXT competition ❤️ @Mr Price fashion @Sphokuhle.n @lukie #mrpricebethenext #mrpricefashion #mrpriceeveryday #model #upcoming #fashion #fashiontiktok #goviral #fypppppppppppppppppppppppp ,2025-05-09,"mrpricebethenext, mrpricefashion, mrpriceeveryday, model, upcoming, fashion, fashiontiktok, goviral, fypppppppppppppppppppppppp",117,"@Mr Price fashion, @Sphokuhle.n, @lukie",339,225400,393,24600,3,"""Style Finds"""
See it in color in my next video#creatorsearchinsights #Summer #fashion #fashiondesigner #fyp #beachwear #summervibes #sketch #fashionsketch #fashiontiktok #sketching #designer #design #designs #drawing #pencil #fashiontiktok #foryou #foryoupage ,2025-04-24,"creatorsearchinsights, Summer, fashion, fashiondesigner, fyp, beachwear, summervibes, sketch, fashionsketch, fashiontiktok, sketching, designer, design, designs, drawing, pencil, fashiontiktok, foryou, foryoupage",5266,,472,3700000,28800,175600,0,"""Seasonal Style"""
"@Nicky Campbell strikes again with IRL #FashionReviews at #NYFW, this time at the #CarolinaHerrera show. Watch as he rates the looks of #MadelainePetsch, #DoveCameron, and more. #TikTokFashion ",2025-02-11,"fashionreviews, nyfw, carolinaherrera, madelainepetsch, dovecameron, tiktokfashion",15,@Nicky Campbell,12,21600,48,1137,1,"""Seasonal Style"""
Welcome to the future of fashion >>> Futuristic looks by Artemisi #newdesign #futuristicfashion #fashioncommunity #futurefashion #upnextdesigner #fashiontiktok #runwayshow ,2025-03-19,"newdesign, futuristicfashion, fashioncommunity, futurefashion, upnextdesigner, fashiontiktok, runwayshow",26,,2,9033,157,760,0,"""Seasonal Style"""
We destroyed Europe in Next Season ⏳|| #realmadrid #madrid #xabialonso #starting #xi #official #fyp #viral ,2025-05-18,"realmadrid, madrid, xabialonso, starting, xi, official, fyp, viral",11000,,2176,2300000,22800,268400,0,"""Summer Trends"""
"I was NOT expecting that!  I know this is a little different from what we normally do, but I really want to show my reaction to finding out if I was pregnant or not! We have been wanting to grow our family and make Ellie a big sister, so the times that I test are always really stressful for me! I have tested for a few months now, so I had an expectation of the test being negative, but in the end, you never really know until you take the test! With my health this past year and irregular cycles, we weren’t sure how possible it would be to get a positive test! I am so excited for this next adventure and all of the amazing moments that are coming soon! ❤️ #kayandtayofficial #couples #relationships #pregnant #postpartum ",2025-02-20,"kayandtayofficial, couples, relationships, pregnant, postpartum",43300,,23700,21000000,98200,2400000,0,"""Everyday Style"""
Teaming up with NASCAR driver Christopher Bell to celebrate 10 years of COOFANDY. We’re hitting the track — and the next chapter — in style.  Code: nascar2025 Instagram: @coofandyofficial TikTok: @Coofandyofficial  YouTube: @coofandy #COOFANDY #COOFANDYstyle #COOFANDYshirt #CoofandyTravelStyle #DressTheJourney #COOFANDY10Year ,2025-05-28,"coofandy, coofandystyle, coofandyshirt, coofandytravelstyle, dressthejourney, coofandy10year",1,@Coofandyofficial,12,4953,26,446,1,"""Everyday Style"""
Monthly Competition Alert Get ready to show off your skills! Join us on [date] for a chance to win amazing prizes!   Sign up now and stay tuned for updates!  #queencrew #dance #ncteam #Nini #Becky #Sakura #Emily #Yuna,2025-05-27,"queencrew, dance, ncteam, nini, becky, sakura, emily, yuna",0,,3,344,0,11,0,"""Seasonal Style"""
Come play with team @Rise  ❤️‍,2025-05-29,,0,@Rise ,1,33,1,2,1,"""Everyday Style"""
"President Trump acknowledged Wednesday that he warned Israeli Prime Minister Benjamin Netanyahu against taking any actions that could threaten ongoing talks between the Trump administration and Iran over a new nuclear deal.   “Well, I’d like to be honest. Yes, I did. Next question, please?” Trump said when asked if he had warned Netanyahu against strikes on Iran in order not to disrupt talks U.S. officials say they are having with Tehran.",2025-05-29,,4,,18,7274,13,93,0,"""Everyday Style"""
 #NBAYoungBoy took to his story to reveal and thank Donald Trump for granting him an official pardon ahead of his 'MASA' tour! Who do you think Trump should pardon next? ,2025-05-29,nbayoungboy,6,,2,2020,1,87,0,"""Everyday Style"""
Thank you Marina for your entertainment tonight. Same time next Tuesday?  #wnba #wnbadraft #draft #drafts #connecticut #ct #connecticutsun #aces #lasvegas #lasvegasaces #marinamabrey #marina #3 #ajawilson #0 #12 #jackieyoung #chelseagray #sun #sport #sports #sportstiktok #sportlover #women #woman #womensbasketball #basketball #basketballtiktok #basketball #ball #ballislife #hoops #hooper #pro #entertainment #funny #funnyvideos #foul #tuesday #may #mohegansun #casino #ref #girls #girl #argue #fight #win #lost #lose #michaeljackson #aja #wilson #22 ,2025-05-21,"wnba, wnbadraft, draft, drafts, connecticut, ct, connecticutsun, aces, lasvegas, lasvegasaces, marinamabrey, marina, 3, ajawilson, 0, 12, jackieyoung, chelseagray, sun, sport, sports, sportstiktok, sportlover, women, woman, womensbasketball, basketball, basketballtiktok, basketball, ball, ballislife, hoops, hooper, pro, entertainment, funny, funnyvideos, foul, tuesday, may, mohegansun, casino, ref, girls, girl, argue, fight, win, lost, lose, michaeljackson, aja, wilson, 22",681,,223,220300,771,16600,0,"""Everyday Style"""
she IS the next justine. the only competition is elena scott imo. @Nebraska Volleyball @Lexi Rodriguez #volleyball #voleibol #volleyballworld #womensvolleyball #fyp #fypシ #fypシ゚viral #lovb #leagueone #nebraska #lincoln #omah #omaha #nebraskavolleyball #nebraskatok #nebraskacornhuskers #husker #huskers #cornhusker #cornhuskers #huskervb #huskervolleyball #lexirodriguez #edit #volleyballgirls #womensvolleyball #ncaa #ncaavolleyball #universityofnebraska #8 #huskernation #johncook #dbk @AJ @harpermurray @ty @vbeditz @Cam @Randomediting.amazing❤️ @neb.vbl @penn ball @ @⭐️ @H2P  @multi__fanpage4 @ncaa_vball @Rando @vb addict @vb edits @Ally Batenhorst @aubsire @BERGEN  @caroline @elmo ౨ৎ @huskerfyx @Huskers  @kenna @kenzieknuckles @laney choboy @lauren.stivrins @taylor :) ,2025-04-20,"volleyball, voleibol, volleyballworld, womensvolleyball, fyp, fypシ, fypシ゚viral, lovb, leagueone, nebraska, lincoln, omah, omaha, nebraskavolleyball, nebraskatok, nebraskacornhuskers, husker, huskers, cornhusker, cornhuskers, huskervb, huskervolleyball, lexirodriguez, edit, volleyballgirls, womensvolleyball, ncaa, ncaavolleyball, universityofnebraska, 8, huskernation, johncook, dbk",481,"@Nebraska Volleyball, @Lexi Rodriguez, @AJ, @harpermurray, @ty, @vbeditz, @Cam, @Randomediting.amazing❤️, @neb.vbl, @penn ball, @, @⭐️, @H2P , @multi__fanpage4, @ncaa_vball, @Rando, @vb addict, @vb edits, @Ally Batenhorst, @aubsire, @BERGEN, @caroline, @elmo ౨ৎ, @huskerfyx, @Huskers, @kenna, @kenzieknuckles, @laney choboy, @lauren.stivrins, @taylor :)",90,167800,4218,45100,30,"""Seasonal Style"""
me next nika ‍♀️ #foryoupage #fyp #vsp #nikamuhl #nikamuhledit #nikamuhl10 #nikamuhlismywife #wnba #womensbasketball #nikamuhlisthegoat #WNBA #FORYOUPAGE #viral ,2025-01-27,"foryoupage, fyp, vsp, nikamuhl, nikamuhledit, nikamuhl10, nikamuhlismywife, wnba, womensbasketball, nikamuhlisthegoat, wnba, foryoupage, viral",4527,,211,326800,14900,59700,0,"""Everyday Style"""
ang ganda ng finisher medal  will probably join again next year  robinsons naman next  #womensrunph2025 #2025fccwomensrunph ,2025-03-09,"womensrunph2025, 2025fccwomensrunph",5794,,354,488800,3268,52600,0,"""Everyday Style"""
I would wanna sit next to azzi too‍♀️ #paigebueckers #azzifudd #uconn #uconnwbb #womensbasketball ,2024-12-09,"paigebueckers, azzifudd, uconn, uconnwbb, womensbasketball",1648,,72,627500,5583,55000,0,"""Everyday Style"""
They’re back ready for for summer  #fyp #stripetrousers ,2025-03-06,"fyp, stripetrousers",603,,47,139000,429,3271,0,"""Summer Trends"""
LIVING in these all spring/summer  #fyp #flipflops ,2025-03-24,"fyp, flipflops",617,,41,855400,930,9621,0,"""Summer Trends"""
Obsessed with anything yellow for spring  #fyp #yellow ,2025-03-20,"fyp, yellow",1371,,71,4100000,1387,31600,0,"""Summer Trends"""
New in this week… #fyp #newin #shopwithme ,2025-02-16,"fyp, newin, shopwithme",268,,27,4200000,675,8453,0,"""Summer Trends"""
Is cow print taking over!? #fyp #cowprint ,2025-02-10,"fyp, cowprint",756,,189,2300000,636,9808,0,"""Summer Trends"""
Need it all  #fyp #athleisure ,2025-02-05,"fyp, athleisure",644,,41,2400000,826,11000,0,"""Summer Trends"""
Not the response we were expecting...#fyp #ootd ,2025-01-18,"fyp, ootd",182,,28,2800000,571,10300,0,"""Summer Trends"""
We were not expecting this…#fyp #datenightoutfit ,2025-01-30,"fyp, datenightoutfit",287,,120,5200000,751,14800,0,"""Summer Trends"""
The little ones in yellow for spring  #fyp #kidsspring ,2025-03-09,"fyp, kidsspring",1777,,60,496200,762,15800,0,"""Summer Trends"""
Which outfit should @ameenaroshae choose? ✨ #fyp #eidoutfits,2025-02-25,"fyp, eidoutfits",2052,@ameenaroshae,471,4300000,1058,10700,1,"""Summer Trends"""
This colourway  #fyp #gymset ,2025-04-12,"fyp, gymset",239,,27,2900000,574,7783,0,"""Summer Trends"""
Back in our pink era ✨ #fyp #pink ,2025-03-03,"fyp, pink",123,,10,872300,343,15000,0,"""Summer Trends"""
Name something better that staying in… we’ll wait ☕ @Dominique ,2025-02-07,,877,@Dominique,42,2200000,600,12400,1,"""Everyday Style"""
New in NEXT April 2025 ☀️️ @Next  #NEXT #newin #newinnext #nextofficial #shopwithme #comeshopwithme #springstyle #summerstyle #shoppingvlog #nextfashion #fashionblog #fashiontiktok #springoutfit #springfashion #summeroutfit #summerfashion ,2025-04-27,"next, newin, newinnext, nextofficial, shopwithme, comeshopwithme, springstyle, summerstyle, shoppingvlog, nextfashion, fashionblog, fashiontiktok, springoutfit, springfashion, summeroutfit, summerfashion",20,@Next,10,33100,34,227,1,"""Seasonal Style"""
Help @Sofy Nicole Dobson choose a wedding guest outfit  #fyp #weddingguestoutfit,2025-04-28,"fyp, weddingguestoutfit",40,@Sofy Nicole Dobson,72,267200,120,943,1,"""Summer Trends"""
Mum and me date days are the best kind  @Aliyah & Anastacia #fyp #minime ,2025-02-10,"fyp, minime",321,@Aliyah & Anastacia,70,3700000,958,27900,1,"""Everyday Style"""
Always obsessed with @Next boys section  the best cool boy outfits. #next #nextboys #nextclothing #nextofficial #toddlerboy #toddlerboyoutfits #outfitideas #cooltoddlersoftiktok #CapCut ,2025-04-11,"next, nextboys, nextclothing, nextofficial, toddlerboy, toddlerboyoutfits, outfitideas, cooltoddlersoftiktok, capcut",2,@Next,11,588,0,24,1,"""Seasonal Style"""
A sneak peek into what’s new for summer  #fyp #newin ,2025-05-09,"fyp, newin",70,,23,35100,62,581,0,"""Summer Trends"""
How perfect is this for the airport   #fyp #airportoutfit ,2025-03-16,"fyp, airportoutfit",321,,10,170600,140,923,0,"""Summer Trends"""
Giving some serious holiday outfit inspo with @Estera ☀️ #familyholiday #outfitinspo #fyp ,2025-05-03,"familyholiday, outfitinspo, fyp",22,@Estera,5,366000,86,2033,1,"""Summer Trends"""
Tag a bride to be that NEEDS this dress ‍♀️ @REBEKAH #fyp #2025bride ,2025-04-16,"fyp, 2025bride",1247,@REBEKAH,88,72200,454,2007,1,"""Seasonal Style"""
Outfit inspo if you’re heading back to the office  #fyp #workoutfitinspo ,2025-01-08,"fyp, workoutfitinspo",233,,47,2500000,537,5877,0,"""Summer Trends"""
The colour won us over on this one  #fyp #weddingguestoutfit  ,2025-04-11,"fyp, weddingguestoutfit",245,,30,2500000,340,3637,0,"""Summer Trends"""
New in homeware unboxing  #fyp #homeunboxing #homehaul ,2025-02-11,"fyp, homeunboxing, homehaul",68,,11,1400000,154,1798,0,"""Everyday Style"""
Gingham is a girls best friend… right!?  #fyp #gingham  ,2025-05-04,"fyp, gingham",176,,27,514800,268,3231,0,"""Summer Trends"""
These are the prints to watch out for this season  #fyp #newin ,2025-03-21,"fyp, newin",53,,17,654800,92,1173,0,"""Summer Trends"""
Tag a 2025 bride that needs these  #fyp #2025bride ,2025-04-05,"fyp, 2025bride",2630,,113,205100,922,3818,0,"""Summer Trends"""
Tag a Sabrina girl  #fyp #minidress  ,2025-04-28,"fyp, minidress",532,,118,743800,391,5860,0,"""Summer Trends"""
Cannot wait to style these this summer  #fyp #accessories ,2025-05-06,"fyp, accessories",74,,16,623100,156,2194,0,"""Summer Trends"""
*Adds trip to Next to weekend plans*  @Naomi Victoria | Lifestyle ☃️ ,2025-01-25,,1513,,47,1500000,808,13900,0,"""Seasonal Style"""
When our stripe trousers are sold out but these aren’t  #fyp #stripetrousers ,2025-05-04,"fyp, stripetrousers",12,,10,164800,12,321,0,"""Summer Trends"""
Ok this may be our new fav  #fyp #summerbag ,2025-04-24,"fyp, summerbag",221,,14,16500,53,408,0,"""Summer Trends"""
"She boob’d boobily.  Join me on Tuesday August 5 at 9:30pm @joespub @publictheaterny Link in bio!!  Directed by: @ryanecunningham  Produced by Christine Walters  EMOTIONALLY UNREASONABLE is an hour of stand-up and musical comedy about her experience as a professional wedding officiant. With powerful storytelling, original music, and punchlines you never see coming, she explores power imbalances, sex robots, turning 30, and her unique perspective on legalizing love.  During her wildly successful 2023 Edinburgh Fringe run, she was featured in Playbill and The Scotsman said, “DeCotis is the best new American stand-up I’ve seen since Michelle Wolf. Do whatever you can to see her because the next chance you get she’ll be starring in her own Netflix special.” Emotionally Unreasonable was named one of the top Edinburgh Fringe Shows by EuroNews, nominated for the Off West End Award and received a number of outstanding reviews! #ipv #cassie #diddy #trial #dv #standup #funnyvideo #funnyclips #comedy #funnyreel #comedian #fyp #fypage #foryou #foryoupage #nyc #women #men #american #crowdwork #standupcomedy #comedyclub #gender #crowdwork #viral #dating #weddings #love #truelove #officiant ",2025-05-28,"ipv, cassie, diddy, trial, dv, standup, funnyvideo, funnyclips, comedy, funnyreel, comedian, fyp, fypage, foryou, foryoupage, nyc, women, men, american, crowdwork, standupcomedy, comedyclub, gender, crowdwork, viral, dating, weddings, love, truelove, officiant",8,,4,2197,6,130,0,"""Seasonal Style"""
Special For you,2024-12-22,,0,,0,35,0,0,0,"""Everyday Style"""
Russia has proposed holding the next round of direct talks with Ukraine on June 2 in Istanbul.,2025-05-29,,1,,4,3212,8,105,0,"""Everyday Style"""
What games do I want to see on the Next Nintendo Direct? #gaming #supermario #zelda #nintendoswitch #nintendo #videogames #retrogaming #nintendoswitch2 #nintendodirect ,2025-05-28,"gaming, supermario, zelda, nintendoswitch, nintendo, videogames, retrogaming, nintendoswitch2, nintendodirect",2,,4,387,2,18,0,"""Everyday Style"""
"Russia will announce the next round of direct talks between Russia and Ukraine in the near future, Russian Foreign Minister Sergei Lavrov said on Wednesday. The neutral status of Ukraine remains one of Russia's key demands in the peace negotiations, Lavrov added. #russia #ukraine #peace #negotiations",2025-05-28,"russia, ukraine, peace, negotiations",5,,45,15900,30,345,0,"""Everyday Style"""
↗️Click on the profile picture to  watch the next part directly ‼️(Title:Love waits)#Flickreels #ShortFilm #TikTokSeries #fyp ,2025-05-29,"flickreels, shortfilm, tiktokseries, fyp",1,,1,1779,3,89,0,"""Everyday Style"""
next time be direct boo  @YeahItsAmberr  #fyp #fyp #backandbetter #themboys #shoehaul ,2025-05-14,"fyp, fyp, backandbetter, themboys, shoehaul",927,@YeahItsAmberr ,870,911300,5653,125500,1,"""Summer Trends"""
Next Live its TBA still!! Sorrryy  Catch US LIVE on TikTok  ‍Livemart.ca ‍♂️ Order from stock - Shipping out of Toronto area Warehouse directly (Direct Link to Whatsapp in Profile Header) ✈️ Please allow 1-4 Business days for orders to process (Except Saturdays & Sundays)  All Shipments come with tracking   Check Reviews Highlight,2025-04-11,,0,,1,2619,0,27,0,"""Style Finds"""
@Mekia Cox what a absolute amazing Person this Woman is. I had the Chance to talk 6 Minutes to her and this Conversation couldve gone Multiple Hours  She recognized me the next Day directly and I was so happy to See her again.  Nyla grew up on me over the last few Seasons and she became one of my favourite Characters in the Show. #therookie#rookie#nylaharper#mekiacox#harpez#therookieedit#nylaharperedit#slc#savinglivescon @Empire Conventions @The Rookie Universe ,2025-05-12,"therookie, rookie, nylaharper, mekiacox, harpez, therookieedit, nylaharperedit, slc, savinglivescon",5,"@Mekia Cox, @Empire Conventions, @The Rookie Universe",17,95300,60,929,3,"""Seasonal Style"""
