text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
"My mark in the sand for posterity.  I hate that I feel it’s necessary for me or anyone else to say this. But it is so I’m saying it now.  I am not a risk to myself  I cannot be silent  If I am disappeared that is the price of dissent for the many harms this Autocratic Fascist Republican Regime is engaging in on a daily basis  I should not need to say that if I’m gone I did not do anything to myself  This Fascist State Regime is a threat to all of us  We have to speak out  We have to be loud We have to be bold and fearless  We must be relentless  They cannot shut us all up  They cannot defeat us all  If we continue to fight  With our peaceful resistance  We will win  #ResistanceMovement  #ThePeopleUnitedWillNeverBeDefeated #JustInCase #OurCauseIsJust None of us are alone when we all move as one A special thanks to important voices that can raise these issues, highlight actions we can unite on in this fight, show us where we are winning and where we need to course correct and where we need to go as we move forward.  @SecularTalk  @Aoc  @Vaush   @hasandpiker @BernieSanders  @MajorityReport  @thehumanistreport  @rationalNational  @parkrosepermaculture @bernie @JasmineCrocket @attorneyryan @LegalEagle @LeejaMiller @hawkeyewhackamole @coffeezilla @glennkirshner2 @bryantylercohen @democracy-docket @TaylorLorenz @NomikiKonst @Zeteo 2nd attempt due to video glitch in my first ",2025-05-27,"resistancemovement, thepeopleunitedwillneverbedefeated, justincase, ourcauseisjust",0,,7,535,8,53,0,"""Everyday Style"""
Obsessed with this look ️ @Marks & Spencer #mymarks #ootd #everydaystyle #springoutfit #whatimwearing #outfitcheck #outfitinspo #easyoutfits #fyp ,2025-05-13,"mymarks, ootd, everydaystyle, springoutfit, whatimwearing, outfitcheck, outfitinspo, easyoutfits, fyp",566,@Marks & Spencer,51,66100,1035,3782,1,"""Summer Style"""
** Full outfit links on my instagram oh.my.marks **#marksandspencer #mands #mymarks #dress #teadress #fyp ,2025-04-21,"marksandspencer, mands, mymarks, dress, teadress, fyp",90,,31,136900,193,740,0,"""Summer Style"""
"M&S ON THE MODEL VS ON ME ✨ everything is linked on my LTK including my outfit at the start -  in bio! How nice are these co-ords  love the white one for the perfect airport outfit!  Let me know your favourite outfit  1, 2, 3, 4, 5 or 6?? #mymarks #marksandspencer #holidayoutfit #denim #highstreetfashion ",2025-04-13,"mymarks, marksandspencer, holidayoutfit, denim, highstreetfashion",184,,76,111100,379,1971,0,"""Seasonal Style"""
@Marks & Spencer new in ! How gorgeous are these pieces for spring  #mymarks#marksandspencer#style#fashionideas#springoutfit#springfashion#outfitideasforyou#casualstyle#simpleoutfit ,2025-04-13,"mymarks, marksandspencer, style, fashionideas, springoutfit, springfashion, outfitideasforyou, casualstyle, simpleoutfit",16,@Marks & Spencer,6,14100,88,251,1,"""Summer Style"""
ad Spring styling with some of my fave pieces from the new value collection at @Marks & Spencer who are absolutely killing it at the moment!!  #mymarks  #OOTD #ootdinspo #outfitideas #fashiontiktok #easyoutfits #grwm #ootdinspiration #dinneroutfit ,2025-02-25,"mymarks, ootd, ootdinspo, outfitideas, fashiontiktok, easyoutfits, grwm, ootdinspiration, dinneroutfit",4,@Marks & Spencer,41,9687,38,353,1,"""Seasonal Style"""
A quick M&S try on. I spotted 3 jackets that I loved. Can you guess which one I bought?  #mymarks #marksandspencer #tryonwithme #tryon #minihaul @Marks & Spencer ,2025-02-07,"mymarks, marksandspencer, tryonwithme, tryon, minihaul",1,@Marks & Spencer,26,7542,6,98,1,"""Summer Style"""
** Check your local M&S for stock ** Not online yet ** #marksandspencer #mymarks #marksandspencerstyle #denim #denimdress #dress #fyp #unbox ,2025-05-11,"marksandspencer, mymarks, marksandspencerstyle, denim, denimdress, dress, fyp, unbox",65,,24,46200,88,356,0,"""Summer Style"""
Styling the viral m&s jacket for spring!  @Marks & Spencer #mymarks #marksandspencer #viraljacket #springoutfits #styleinspo ,2025-03-28,"mymarks, marksandspencer, viraljacket, springoutfits, styleinspo",4,,23,5289,29,207,0,"""Summer Style"""
"Spring in an outfit, obsessed  @Marks & Spencer #mymarks #marksandspencer #marksandspencerhaul ",2025-02-21,"mymarks, marksandspencer, marksandspencerhaul",28,@Marks & Spencer,8,7185,22,115,1,"""Summer Style"""
Now online!!! Link in bio girls!!!  • • #fyp #foryourpage #marksandspencer #jacket #marksandspencerviraljacket #mymarks #mands #viraljacket #jacketinspo #jacketstyling #springinspo ,2025-03-19,"fyp, foryourpage, marksandspencer, jacket, marksandspencerviraljacket, mymarks, mands, viraljacket, jacketinspo, jacketstyling, springinspo",122,,37,48200,196,709,0,"""Summer Style"""
How many beige jackets can I try on this week  the second one is my fav  #mymarks #marksandspencer @Marks & Spencer #springjackets #springoutfit ,2025-03-03,"mymarks, marksandspencer, springjackets, springoutfit",569,@Marks & Spencer,73,67200,494,2461,1,"""Summer Style"""
those aren’t my marks #student #academicvalidation #accountingstudent #cwillbe ,2025-03-19,"student, academicvalidation, accountingstudent, cwillbe",42,,0,6130,29,525,0,"""Summer Style"""
left my mark… literally i’m okay:) #fyp #fy #funny #fail #sports #gymnastics ,2025-05-12,"fyp, fy, funny, fail, sports, gymnastics",1260,,224,4000000,1969,39500,0,"""Summer Trends"""
Soo uh what should I wear than ?? #foryoupage #fyp #relatablecontent #fyppoppppppppppppppppppppppp ,2025-05-17,"foryoupage, fyp, relatablecontent, fyppoppppppppppppppppppppppp",269,,56,51500,749,7504,0,"""Summer Trends"""
This is not to be shady just something I noticed#robloxfyp #roblox #robloxgames #forsaken #forsakenroblox ,2025-05-29,"robloxfyp, roblox, robloxgames, forsaken, forsakenroblox",1043,,818,170400,3774,16800,0,"""Everyday Style"""
this is not a drill  nintendo just released the v2.0.7 update to animal crossing: new horizons today  #animalcrossing #acnh #animalcrossingnewhorizons #nintendo #animalcrossingupdate ,2025-05-29,"animalcrossing, acnh, animalcrossingnewhorizons, nintendo, animalcrossingupdate",766,,114,135600,423,7204,0,"""Everyday Style"""
"I feel like my actual cutie mark would be a sun and a moon, intertwined with Summer and Winter to represent Transformation and the idea that you can constantly improve your life. ",2025-05-29,,28,,21,17400,195,2324,0,"""Summer Style"""
U can see the birthmark on my chin,2025-05-29,,0,,4,439,2,62,0,"""Summer Style"""
Replying to @Iemmm this is the product that helped me fade my ✨ stretch marks✨ #weightloss #fyp #transformation #bflat #skin #skintok #stretchmarks #looseskin #fatloss #tiktokshop #relatable #bellyfat #trending #weightlossjouney #fypシ #musthaves ,2025-05-11,"weightloss, fyp, transformation, bflat, skin, skintok, stretchmarks, looseskin, fatloss, tiktokshop, relatable, bellyfat, trending, weightlossjouney, fypシ, musthaves",192,@Iemmm,40,523300,3714,20400,1,"""Summer Style"""
please help me! #strechmarks #pleasehelp #helpme #HELP #ihateit #sob #cry #fyp #FYP #fypシ #fypage #fypシ゚viral #fyppppppppppppppppppppppp #fypp #fypシ゚ #fypツ #fyppp #helpmeout #helpneeded #helpmeplease ,2025-05-28,"strechmarks, pleasehelp, helpme, help, ihateit, sob, cry, fyp, fyp, fypシ, fypage, fypシ゚viral, fyppppppppppppppppppppppp, fypp, fypシ゚, fypツ, fyppp, helpmeout, helpneeded, helpmeplease",0,,2,267,1,13,0,"""Summer Style"""
YOU GOT EVERYTHING YOU WANTED HUH? Now look what you did to me. Marks on my body. Have me feeling like I’m nothing. #fyp #abuse #letgo #viral #sad #fyppppppppppppppppppppppp ,2025-05-23,"fyp, abuse, letgo, viral, sad, fyppppppppppppppppppppppp",0,,0,147,0,15,0,"""Summer Style"""
"My biggest flex is being unforgettable. I know how to leave my mark, good or bad. You always going to miss me, no matter what",2025-05-28,,0,,1,314,1,8,0,"""Everyday Style"""
Someone recently complimented my nose mark and said it made me memorable  #beautymark #compliments #fypシ #fyp ,2025-04-17,"beautymark, compliments, fypシ, fyp",10,,8,1000,2,92,0,"""Summer Style"""
Bet you didn’t even notice I had one ‍♀️ #foryou #fyp #viral #relatable #beautymark #maincharactervibes #attitude #softgirl #alexg #pretend,2025-05-22,"foryou, fyp, viral, relatable, beautymark, maincharactervibes, attitude, softgirl, alexg, pretend",3,,8,1146,15,171,0,"""Summer Trends"""
doing this trend with my live reaction to french marks because its so perfect #boycottthefrench ,2025-01-28,boycottthefrench,2488,,93,437300,3671,102500,0,"""Summer Style"""
Guys i got a new beauty mark,2025-05-19,,73,,28,33400,220,3875,0,"""Summer Style"""
Ler start there ‼️#fyp #foryoupage #xybca #foryou #relatable #relationship ,2024-12-19,"fyp, foryoupage, xybca, foryou, relatable, relationship",10,,2,2113,4,123,0,"""Summer Trends"""
"they’re so cute, why hide them #beautymarks #beautymark #fyp #fypシ #foryou ",2025-05-18,"beautymarks, beautymark, fyp, fypシ, foryou",1,,6,470,1,48,0,"""Summer Style"""
a beauty mark AND a mole  #beautymarks #pastlover #relatable #trend #viral #fypシ #fyp #xzybca ,2025-05-28,"beautymarks, pastlover, relatable, trend, viral, fypシ, fyp, xzybca",16,,15,6756,11,522,0,"""Summer Style"""
Replying to @masancorai baddies have beauty marks! #wyattissues ,2025-02-08,wyattissues,3685,@masancorai,977,489700,6528,72000,1,"""Summer Style"""
"I call them my STRENGTH-MARKS because they remind me of all I’ve endured to bring our children into the world.  For the mamas out there, your body was the first home your babies ever had… be kind to it Know that you can feel both proud and vulnerable about the changes in your body. Your body tells a story of life and love, and that’s worth honoring. Just like we love our children throughout their different stages of life, we need to love our bodies throughout the different stages it goes through, too. Those stretch marks are not flaws. They’re the footprints our babies left on their way into the world... and don’t you ever let anyone tell you otherwise  @Cru Alxndr thank you for loving me the way you do  #postpartumbody #stretchmarks , learning to love my postpartum body, loving my stretch marks, mom body #mombod @Bio-Oil USA ",2025-04-30,"postpartumbody, stretchmarks, mombod",27900,"@Cru Alxndr, @Bio-Oil USA",3066,5400000,19500,254500,2,"""Summer Style"""
"I wonder, where are those that said my stretch marks are permanent and from skin bleaching #stretchmarks #bodypositivity #stretchmarksolution #stretchmarksarebeautiful ",2025-04-28,"stretchmarks, bodypositivity, stretchmarksolution, stretchmarksarebeautiful",265,,127,559000,3992,37600,0,"""Summer Style"""
beauty mark appearance ,2025-05-29,,0,,11,592,0,71,0,"""Summer Style"""
"Drag Race star Aja has clapped back at transphobic comments after she revealed her passport gender got marked 'male', despite being a trans woman. The star announced last week that she will be taking ""legal action"" against the Trump administration for ""eraring my identity"" by changing her gender marker on her passport. Responding to a transphobic comment on Instagram, Aja wrote:  ""This isn't about cancelling work -- it'sabout not being forced into traumatic or dangeorus situations just to do my job. ""Trans people deserve autonomy, accuracy in our documents, and the basic dignity to travel, work and live without fear of being punished for out identities"". Aja added: ""Yes, I'm proud to be a trans woman. I'm also prouf to demand my birth rights. Don't ever confuse the two"". #aja #dragrace #rupaulsdragrace #transwoman #transrights #donaldtrump",2025-05-28,"aja, dragrace, rupaulsdragrace, transwoman, transrights, donaldtrump",2,,32,15600,38,906,0,"""Everyday Style"""
Don't mind my shaky hands bro almost fell out of my hand,2025-04-12,,620,,241,210700,2630,14300,0,"""Everyday Style"""
My Invincible Variant  #invincible #invincibleseason3 #invinciblewar #invinciblecomic #invincibleedit #invinciblecharacter  #mark #markgrayson #invinciblevariants #myinvinciblevariant #myinvinciblecharacter  #fullmaskmark #fullmaskedmark #maskedmark s #edit #edits #alightmotion #alightmotion_edit #funk #phonk #trending #viral #fy #fyp ,2025-03-16,"invincible, invincibleseason3, invinciblewar, invinciblecomic, invincibleedit, invinciblecharacter, mark, markgrayson, invinciblevariants, myinvinciblevariant, myinvinciblecharacter, fullmaskmark, fullmaskedmark, maskedmark, edit, edits, alightmotion, alightmotion_edit, funk, phonk, trending, viral, fy, fyp",11300,,6316,5100000,68600,447700,0,"""Summer Trends"""
"I love to get ready with me, I love skidmarkz, I don’t love Dead by Daylight #grwm #deadbydaylight #fyp ",2025-05-28,"grwm, deadbydaylight, fyp",897,,12,14100,122,1174,0,"""Everyday Style"""
