text,hashtags,duration,date,url,commentsCount,viewCount,title,numberOfSubscribers,channelName,likes
"Trisepta - What Next [Official Music Video]
He Made This (EP) out now!
Stream/Download: https://Trisepta.lnk.to/HeMadeThisEP

IREP Clothing
https://IREPbrand.com

Connect with Trisepta:
  / triseptaofficial  
  / triseptacorp  

Subscribe for more content from Trisepta:
https://Trisepta.lnk.to/Subscribe

Video Director:
  / pard0nmyflash  

#Trisepta #WhatNext #HeMadeThis",#WhatNext,00:02:05,2021-01-14T14:58:22.000Z,https://www.youtube.com/watch?v=ZdxX9h7mm1c,115,44267,Trisepta - What Next [Official Music Video],23900,Trisepta,1700
"Stream “Last Man Standing” Here: 
http://BIG30.lnk.to/LastManStanding 

Follow BIG30: 
 
https://www.big30music.com 
  / ceobig30  
  / ceobig30  
  / bigthirty375  
  / realceobig30  

Follow Lil Jairmy: 
  / liljairmy_gasgang  
  / liljairmy  

#BIG30 #LilJairmy #UpNext #LastManStanding

Music video by BIG30 performing Up Next (Audio). © 2022 Bread Gang/N-Less

http://vevo.ly/sGs2hz","#BIG30, #LastManStanding, #UpNext",00:03:02,2022-09-30T04:00:02.000Z,https://www.youtube.com/watch?v=4Be4pyMiMt8,106,514596,BIG30 feat. Lil Jairmy - Up Next [Official Audio],590000,The Official Big30,8000
Tribute Video ️  #Longlivenyah #justicefornyah,,00:02:51,2025-01-18T00:41:58.000Z,https://www.youtube.com/watch?v=OtaX5fYxLxM,20,3346,Nyah Jordan - Up Next Official Video (Shot by Devprodfilms) #Longlivenyah #Justice4Nyah,111,Nyah Jordan,128
"FattMack - What's Next [Official Visualizer]
Stream/Download:  https://fattmack.ffm.to/heretostay

Follow FattMack:
Instagram:   / fattmack_  
Tik Tok:   / fattmack223  
Spotify: https://open.spotify.com/artist/3L9uB...
Apple Music:   / fattmack  ",,00:02:19,2025-04-04T04:00:17.000Z,https://www.youtube.com/watch?v=9PBacFSWrwk,28,73325,FattMack - What's Next [Official Visualizer],85300,FattMack,1200
"Next Official Music Video

filmed and directed by: Christopher De La Rosa",,00:04:54,2024-09-27T07:45:00.000Z,https://www.youtube.com/watch?v=0dQnY7b6jKY,0,125,Next Official Music Video,61,Kendall Hill,5
"Official music video for ""What's Next?"" by Niah901
Shot by ‪@ceasmade‬ 

  / niah901  
  / ceasmade  ",,00:01:53,2024-10-08T18:16:44.000Z,https://www.youtube.com/watch?v=qLtmhBWul5I,8,716,"Niah901 - ""What's Next?"" (Official Music Video)",135,Niah 901,28
Who's Next- - Official Mortal Kombat X Announce Trailer,,00:01:50,2016-01-22T21:16:13.000Z,https://www.youtube.com/watch?v=TRD-4hbGmlw,0,15,Who's Next    Official Mortal Kombat X Announce Trailer in HD720p,23,Whatsapp Fanny Video Comedy,0
,,00:02:11,2020-05-01T23:18:38.000Z,https://www.youtube.com/watch?v=V40wczYL5c4,24,88705,GOON Big4 x 4TM Huncho | Who’s Next (Official Video),3980,4TM TV,1000
"Official music video by Nikolas Elliot performing “Up Next” - streaming on all platforms 

►Download/Stream/Add To Playlist: https://ampl.ink/LaaxX

►Subscribe to Nikolas Elliot: CLICK LINK ABOVE

►Tickets to LIMITLESS tour: COMING SOON

►Exclusive Merch: DM Nikolas Elliot on INSTAGRAM For Exclusive Signed Merch + A Special Fan Shout Out/Tag On His IG Story 

►Signed Copy Books: DM Nikolas Elliot on INSTAGRAM For Signed Copies Of His Best Selling Your Life Limitless Transformation System + A Special Fan Shout Out/Tag On His IG Story 

►Follow Nikolas Elliot Online
  / nikolaselliot  
Facebook: shorturl.at/gjnGP  

Website: COMING SOON

Directed By Nikolas Elliot @nikolaselliot
Mix/Master: Jeriko @wallsofjeriko
Videographer/Editor: Stevie Rodriguez @stevierodrgz
Produced By: Mixtape Seoul
Set Support: Decatur Boxing Atlanta

Other featured team members: Jessica Winans - @_jesswinans

Official “Up Next” Lyrics:

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

0:41
I been down n out (out) 
I been pushing through (through)
I been breaking all barriers
Man this shit is hilarious
The way they go and switch angles, Woo
N the worst thing of all 
When you start to fall
When the road get blurry
N they go n they sprint in a hurry
N do not concern thee
I question what they really searching, ouch
Damn
Did it again
Said the hard thing 
N they get in they head
Just listen to me n you’ll 
Get what you said
Or get what you want
Gotta slow down my old thinking
Its starting to ink in the spots
That take awayyy my day to dayyy
Don’t mean to get silly now
Just wanna reach healin now
So I can reach my new meanin of 
ceilin now

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

It’s been an insane one
I would never change a
Single thing about it
I just can’t imagine

How I’d do it different
My life’s been a picture 
Music is description
Written intuition

I just wanna prosper
Seal this up like doctor
Win the case like Proctor
Beat it up like boxer 

Now I got my eyes straight
Focused on the run way
Dropped in like a Sunday
Can’t turn back it’s one way

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

I been down n out for the count for like a while, But im up, but im up, but im up next, I been down n out for the count for like a while (da da da da da da da)

#NikolasElliot #StarveYourDoubt #UpNext

Music video by Nikolas Elliot performing Up Next. © 2019 4rty5ive Records, a division of Nikolas Elliot, LLC.","#UpNext, #NikolasElliot, #StarveYourDoubt",00:03:05,2019-12-14T06:27:12.000Z,https://www.youtube.com/watch?v=TNavu0_ncEo,3,978,NIKOLAS ELLIOT - UP NEXT (OFFICIAL VIDEO),183,Nikolas Elliot,29
"YPO - Next (Official Audio Release)
Buy/Stream it: https://ypo.lnk.to/Tesla
Subscribe: https://smarturl.it/YpoSubscribe

Produced by Mike G
Lyrics: Ypo
Music: Mike G
Mixed by G-KAL
Mastered by G-KAL
Studio Recorded: 718 Studios

Follow Ypo on social media:
Instagram:   / ypoxthonioscm​  

Follow Mad House Records on Social Media:
Facebook: http://bit.ly/MadHouseRecordsFacebook​
Instagram: http://bit.ly/MadHouseRecordsInstagram​
TikTok: https://vm.tiktok.com/ZMe2oSxAm​

Follow Minos EMI, a Universal Music Company on Social Media:
Facebook: http://bit.ly/MinosEmiFacebook​ 
Instagram: http://bit.ly/MinosEmiInstagram​
YouTube Channel: http://bit.ly/MinosEmiYouTube​
Pinterest: http://bit.ly/MinosEmiPinterest​
TikTok: https://vm.tiktok.com/ZMe2oag7a/​

#Ypo #Next #TESLA #Album","#TESLA, #Album, #Next",00:03:20,2021-06-11T09:39:29.000Z,https://www.youtube.com/watch?v=5XGTL4nfAVE,51,46454,YPO - Next (Official Audio Release),25400,Ypo Official,824
"Fueled by next-gen technology, Mortal Kombat X combines unparalleled, cinematic presentation with dynamic gameplay to create an unprecedented Kombat experience. Featuring an original track by Wiz Khalifa titled ""Can't Be Stopped."" www.MortalKombat.com   / mortalkombat   Twitter: @NetherRealm",,00:01:57,2018-07-12T17:50:08.000Z,https://www.youtube.com/watch?v=KtapxrKUkJY,0,1,Who's Next? - Official Mortal Kombat X Announce Trailer,6,AlL in oNE,0
"'HATI DAYAK' Album https://fanlink.to/hatidayak

DIRECTED BY: ZAKDARN 
EDITED BY: ZAKDARN
MIX & MASTERING: ZAKDARN
COVER: ZAKDARN

Starring: 
Moos :   / mooscoulibaly  
Ashh :   / 16poetic   
DSKonthebeat :   / dskonthebeat  
Taha :   / tahakhaart  
Enalotfi :   / enalotfi  
My manager :   / la_guizmette  
Keza :   / keza_oner  
Terry :   / terryidr__  
Sn Freak :   / sn_freak_34  
Louis x Romeo :   / louisxromeo  
La Maison Des Artifices :   / lamaisondesartifices  
The world traveler :   / directedbyido  
ZAKDARN :   / zakdarn  


ZAKDARN online:
  / zakdarn  
  / darnzak  
  / zakdarn  
  / zakdarn  


HATI DAYAK / ZAKDARN
(c) 2022 IR!S
#WORLDTOURS1EP1  #WHATSNEXT  #ZAKDARN",,00:02:25,2022-11-30T15:00:12.000Z,https://www.youtube.com/watch?v=Gjc9AlSqxlo,113,36558,ZAKDARN - What's next? (Official Music Video) | #WORLDTOURS1EP1,1440,ZAKDARN,968
"FullyChop - Who Next (Official Music Video) 

This video is a creative work of fiction. Based on available information, the uploader of this video understands that any firearm depicted should be a prop and not a real weapon. 

Subscribe for more content from FullyChop: 
https://fullychop.lnk.to/subscribe

Follow FullyChop
Instagram   / fullyyyychopppp  
Tik Tok   / fullyyychop  
Twitter https://x.com/fullyychop

#FullyChop #WhoNext #Chicago","#FullyChop, #WhoNext, #Chicago",00:02:09,2025-04-23T21:16:08.000Z,https://www.youtube.com/watch?v=kZ9H-I_0Xxg,648,380116,FullyChop - Who Next (Official Music Video),58900,FullyChop,8900
"Next Women’s New Collection 2021 - What’s new in Next 
#comeshopwithme #shopwithme #vlog #next #nexthaul #next2021

( Check My Other Shopping Vlog ) 

   / @nurshoppy  

Check out my Shop on EBay here 

https://ebay.co.uk/usr/nurshopuk

Hello everyone I have small business I make scrunchies and sell if you want to check out my shop on Etsy 

https://etsy.me/2Qk1Xev

Please  if you like this video don’t forget to subscribe my channel and like video and share my video with your family and friends thank so much for watching","#shopwithme, #comeshopwithme, #next",00:06:31,2021-08-16T19:00:05.000Z,https://www.youtube.com/watch?v=NWz9QaHM3vc,0,174,Next Women’s New Collection 2021 - What’s new in Next,8740,NUR Shoppy,4
"Simone Brummelhuis is the founder and CEO of The NextWomen, the First Women's Internet Business Magazine and Community.

For more information see post and hyperlinks on www.99faces.tv

99FACES is a website and video-platform introducing movers, thinkers, innovators, visionaries and changemakers in short interviews.",,00:01:36,2011-08-09T20:35:26.000Z,https://www.youtube.com/watch?v=S-xXa6lvxpg,0,169,The NextWomen. Female Internet Heroes - Women who mean Business,76,99FacesTV,0
"Instagram : Officialytn.ke
EVE ⛽️
Long Live Baby 9 
Shout out YTN 
WW9️⃣",,00:03:07,2020-06-28T03:20:58.000Z,https://www.youtube.com/watch?v=eORzqEdp2bc,50,11225,Lul Ke - Next (Official Video) (Shot By.ChekTheCredits),3650,YTN Music WaundoeWorld9,318
"AIKI AMIR - NOW NOT NEXT (OFFICIAL MUSIC VIDEO)


Instagram : AikiAmir
Twitter : AikiAmir
Facebook: Aiki Amir
SnapChat : Aiki Amir

Like and subscribe for more !!!
Itunes Link To My Single ""Merch The Moment""
http://itunes.apple.com/album/id14488...

Itunes Link My Single ""Love""
http://itunes.apple.com/album/id14561...

Itunes Link To My Latest Album
""OCEAN VIBES ONLY"" ON ITUNES NOW!!!
http://itunes.apple.com/album/id14289...",,00:02:59,2023-09-19T16:19:06.000Z,https://www.youtube.com/watch?v=-NP5imIkhnw,1,154,Aiki Amir - Now Not Next (Official Music Video) #TruthHZ,1190,Dulevi5,11
"Keta - What's Next?

Filmed and Edited by Ketamine. Song Out Now On All Platforms. Check Link In Channel Bio!

Published: 2/10/24",,00:01:33,2024-02-12T23:13:34.000Z,https://www.youtube.com/watch?v=sFavkn6WYqw,1,142,Keta - What's Next? (Official Music Video),113,Keta,5
"Watch the official video.
""Who Next""
 By Pure_entertainment & LV Visual.
CONSTRUCTED BY @Pure_entertainment.

Connect with Banks: 
  / et_banks  

Director: Pure_entertainment
Production Company: Pure_entertainment 

Editor: Pure_entertainment
Colourist: Pure_entertainment
Sound Mix: Pure_enterainment

SUBCRIBE! :    / @official_etbanks932  

Lyrics:

""He calling the cops man""
""nigga snitching on us damn""
""running his mouth""
""niggga you gon get smacked out here""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""

""How you feel when a nigga smacked you out""
""my niggas realest nigga you a fucking clown""
""on God this nigga he a snitch calling cops""
""on God this nigga he a snitch calling cops""
""why you calling cops nigga""
""you've been snitching on niggas""
""writing statements on niggas""
""writing statements on niggas yeah yeah""
""writing statements on niggas yeah yeah""
""I don't rate that nigga Na Na""

""He calling the cops man""
""nigga snitching on us damn""
""running his mouth""
""niggga you gon get smacked out here""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""

""like nigga why the fuck you snitching man""
""real niggas don't snitch nigga""
""but na you aint no real nigga""
""you a bitch nigga""
""you already know you a bitch boy""

""He calling the cops man""
""nigga snitching on us damn""
""running his mouth""
""niggga you gon get smacked out here""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""this nigga a bitch""
""this nigga a snitch yeh yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""
""run Ricky run Ricky who next""
""run Ricky run Ricky who next Yeh Yeh""",,00:04:06,2020-12-18T08:00:14.000Z,https://www.youtube.com/watch?v=QmsS7-IRLl8,4,80429,ET Banks- Who Next (Official Music Video),126,OFFICIAL_ET BANKS,38
"Next Women's Beautiful New Collection Come Shop With Me At Next | next brand UK clothes 


#nextbrandukclothes 
#jhanShahnoorcitywalk 
#nextshop
#womencollection
#newcollectionwomen
#womenwintercollection
#jackets#jumpers
#sweaters #longdresses
#coats #jeans #nextshop2022

Hey everyone!
Welcome to my journey, I'm Shahnoor Jahan and this is
my official
Hindi channel where I will upload Fashion, Beauty,
Lifestyle & Entertainment Vlog videos!
Hope you enjoy watching my video as much as I enjoy
making them.


my other video link

   • River Island Bags || river Island haul || ...  
   • PRIMARK JEWELLERY NEW COLLECTION October 2...  
   • Video  
   • Video  
   • Video  
   / 8nrrkrcbjco  
   • NEW IN PRIMARK AUTUMN 2022! Homeware,Baby,...  
   / rkld1mrtarl  

Not sponsored. All opinions are my own.
Disclaimer: The information provided on this
channel is for
general purpose only. All the products are
purchased by
me
unless otherwise mentioned and the review &
options
expressed are completely honest. For all Market
videos
product shown by the shop owner are totally
their
responsibility and for any issues l am not at all
aneurarahle I","#coats, #jeans, #sweaters",00:04:31,2022-10-10T07:28:00.000Z,https://www.youtube.com/watch?v=rYVT61KYvcg,0,445,Next Women's Beautiful New Collection Come Shop With Me At Next | next brand UK clothes,20200,My RS Family,3
"IG - bankrollnas1
IG - demonmoney112
SOUNDCLOUD - bankroll NA$
SOUNDCLOUD - demonmoney",,00:02:09,2019-12-04T18:56:09.000Z,https://www.youtube.com/watch?v=BPx_80yRmBY,0,249,Nas Bino Ft Demon money - up next(Official Audio),205,Nas Bino,26
"Fueled by next-gen technology, Mortal Kombat X combines unparalleled, cinematic presentation with dynamic gameplay to create an unprecedented Kombat experience. 

Featuring an original track by Wiz Khalifa titled ""Can't Be Stopped."" 

www.MortalKombat.com
http://www.facebook.com/MortalKombat
Twitter: @NetherRealm",,00:01:57,2014-06-02T15:18:42.000Z,https://www.youtube.com/watch?v=Ci6lMQNLKZU,50579,25450608,Who's Next? - Official Mortal Kombat X Announce Trailer,1530000,Mortal Kombat,407000
